category_id,movie_id,person_id
6,349,900
2,350,4514
2,350,5130
2,350,6271
10,350,4515
3,350,6662
2,351,4301
4,351,5998
2,351,5991
10,351,1537
1,351,1646
4,351,3577
2,351,3341
11,352,3391
4,352,73
2,352,110
2,352,228
2,352,2071
10,352,3517
8,352,5655
6,352,902
3,352,5972
3,353,7466
2,353,367
10,353,6205
8,353,5158
6,353,920
4,354,451
2,354,450
2,354,9
8,354,1831
8,354,6410
6,354,1420
2,355,5275
10,355,4606
8,355,4905
2,356,512
4,356,5866
10,356,5874
1,356,5784
3,356,6916
11,356,2693
1,357,965
10,357,2703
1,357,2752
4,358,6303
4,359,782
2,359,3952
10,359,359
8,359,4770
3,359,692
4,360,1318
2,360,337
4,362,814
2,362,3962
2,362,328
8,362,5707
8,362,6750
2,363,1357
4,363,4029
10,363,1074
1,365,2947
2,365,1960
2,365,3247
2,365,5262
10,365,7556
1,365,2158
1,365,3233
1,365,6537
2,366,1164
2,366,1281
2,366,4267
10,366,7461
2,366,2763
2,366,1007
4,367,2099
2,367,3090
2,369,1099
4,369,7008
2,369,7760
10,369,4475
2,370,4198
2,370,1099
2,370,2555
10,370,6731
3,370,1650
2,370,3208
2,370,3210
2,371,4235
4,371,7510
2,371,7935
10,371,6538
1,371,6567
8,371,1824
2,372,193
2,372,783
2,372,320
4,372,3
10,372,3166
1,372,3186
8,372,3786
8,372,5527
8,372,6447
2,373,307
2,373,4857
3,373,6506
8,374,1447
2,375,6133
4,376,6240
2,376,5143
2,376,3316
4,376,2353
10,376,2053
1,376,7706
8,376,4302
8,376,5931
6,376,2941
3,377,1469
4,377,27
2,377,95
2,377,2076
10,377,608
1,377,1751
6,377,3919
10,378,6915
8,378,6040
6,379,3497
4,379,218
2,379,29
4,379,392
4,379,6346
10,379,5403
1,379,2101
8,379,1805
8,379,3467
8,379,3852
2,380,778
2,380,126
2,380,4379
2,380,1755
10,380,7720
1,380,6543
8,380,1021
8,380,6828
2,381,2164
2,381,6811
2,381,540
10,381,7890
1,381,3817
6,381,6435
3,381,1088
2,382,6657
2,382,425
4,382,159
6,382,691
3,382,6084
11,383,6061
4,383,939
10,383,6454
6,383,1984
3,383,5489
11,384,4449
2,384,805
4,384,323
2,384,1424
10,384,4652
8,384,5721
3,385,5224
2,385,3367
2,385,4917
8,385,5223
3,385,3268
3,386,7681
4,386,3670
9,386,5287
2,386,1933
4,386,3365
1,386,4027
8,386,2427
2,387,6568
2,387,6758
2,387,6802
1,388,6613
2,388,772
2,388,393
4,388,790
2,388,206
10,388,1159
10,388,3045
1,388,1712
11,389,625
2,389,1461
4,389,2156
2,389,2293
8,389,2136
8,389,6269
2,390,44
2,390,470
2,390,6211
8,390,1975
8,390,6553
6,390,564
2,391,4061
2,391,5870
4,391,1818
8,391,934
8,391,597
11,391,7044
6,392,3828
10,393,3701
2,394,937
2,394,5959
2,396,3312
8,396,4655
3,396,7850
11,396,4689
4,397,3528
2,397,2972
4,397,6029
10,397,2357
8,397,2356
3,398,1957
2,398,7552
2,398,5571
4,398,526
10,398,5653
1,398,3424
8,398,5068
8,398,7016
6,398,4288
11,399,3570
2,399,4797
2,399,3430
6,399,5514
3,399,3568
2,400,456
2,400,3893
2,400,184
10,400,3431
1,400,5502
1,400,6422
2,401,669
11,401,7862
11,402,4474
2,402,4836
3,404,966
4,404,7965
2,404,403
2,404,4210
2,404,1084
10,404,1746
1,404,2613
8,404,7215
6,404,7889
2,405,4015
10,405,7290
3,405,3520
5,405,2327
3,406,602
4,406,183
2,406,189
4,406,233
10,406,6308
8,406,6737
8,406,6814
1,407,3473
8,407,3566
8,407,4018
10,408,4620
8,408,3466
2,409,2449
10,409,4501
6,409,4233
3,409,7582
4,410,726
2,410,340
4,410,6646
1,410,2296
8,410,3543
8,410,4547
2,411,1231
8,411,2813
3,412,7365
3,413,2354
6,414,5206
2,414,1096
2,414,1175
4,414,6324
2,414,3867
10,414,7978
8,414,2484
8,414,5204
8,414,5205
2,415,1496
4,415,3355
4,415,514
10,415,2548
8,415,5680
6,415,5076
2,416,5292
4,416,299
2,416,127
2,416,115
10,416,7399
8,416,6530
8,416,6532
6,416,529
11,416,2367
6,417,6476
2,417,5265
4,417,486
4,417,280
10,417,705
1,417,4780
8,417,6841
4,418,4646
10,418,7098
1,418,4308
8,418,2016
8,418,6629
2,419,5798
4,419,3523
2,420,4815
10,420,3707
2,421,4875
4,421,5438
8,421,5822
6,421,1234
3,421,2760
11,421,3394
11,421,5236
2,422,6381
2,422,7798
2,422,6815
4,422,5349
1,422,7237
4,423,3202
11,424,1574
2,424,5447
2,424,4759
2,424,5813
6,424,6736
3,424,7716
4,425,1396
2,425,718
4,425,491
2,425,408
10,425,5490
11,426,642
2,426,370
4,426,472
4,426,1586
2,426,5157
10,426,7686
1,426,7034
6,426,3815
3,426,580
2,427,5313
10,427,7496
8,428,5030
6,428,3587
11,428,2115
11,429,2491
2,429,7869
2,429,3681
4,429,5102
4,429,4250
10,429,6702
3,429,7314
4,430,861
2,430,5484
4,430,3504
10,430,6605
8,430,6654
4,432,3151
2,432,5759
4,433,1702
4,433,2753
4,433,4128
2,433,5323
10,433,4035
3,433,6728
2,434,6796
2,434,5817
2,434,6228
4,434,5795
10,434,4712
4,435,2407
2,436,6163
4,436,2730
2,436,1295
10,436,7007
8,436,1320
2,437,856
3,438,1107
2,439,3101
8,439,594
6,439,5080
3,439,6738
11,439,953
2,440,124
2,440,4068
2,440,765
10,440,5127
1,440,4981
1,440,7125
2,441,2490
2,441,3003
2,441,3748
10,441,4954
6,441,4686
3,441,6323
5,441,1168
2,442,3845
10,442,4044
2,444,145
2,444,806
2,444,171
8,444,648
4,446,810
4,446,4891
2,446,4483
4,446,5226
10,446,7575
8,446,1478
6,446,4902
4,448,4389
10,448,3480
1,448,5965
8,448,4292
3,449,6675
9,449,1018
9,449,1316
8,449,7941
8,449,672
2,451,6548
2,451,2839
2,452,724
2,452,480
10,452,6691
6,452,5419
3,452,5315
2,452,7602
4,453,6818
4,453,1551
10,453,1046
11,454,4633
3,454,6120
5,455,5792
2,455,4592
8,455,4950
3,455,3476
11,456,1269
4,456,325
2,456,255
4,456,164
2,456,308
10,456,1950
8,456,1025
3,456,4489
4,457,6890
4,457,4389
2,457,7668
1,457,7851
8,457,1894
6,457,2857
3,457,6871
4,458,3851
2,458,3087
2,458,2472
2,458,1802
1,458,2420
3,458,618
2,460,1541
2,461,4553
10,461,6929
8,462,6127
6,462,5080
4,464,6158
2,464,2741
2,464,2048
10,464,1791
8,464,2647
5,465,4484
2,465,2874
2,465,362
4,465,165
4,465,227
10,465,7726
11,465,6865
3,466,266
2,466,213
4,466,209
2,466,3088
1,466,6948
8,466,6840
6,466,973
10,468,6969
3,468,1504
11,468,5469
2,469,1958
4,469,3691
4,469,3989
2,469,5598
5,469,2147
2,470,4277
10,470,4801
10,470,6267
6,470,971
2,471,4267
2,471,3136
4,471,1964
4,471,3093
4,472,3671
4,472,4548
6,472,6961
3,472,3973
11,472,4261
2,473,6752
2,473,7653
2,473,2460
10,473,3574
3,473,2902
4,473,3093
2,474,5640
4,474,4835
4,474,517
10,474,1426
3,474,2408
11,474,7691
2,476,1163
2,476,2230
5,476,3868
2,477,6967
4,477,5973
8,477,6563
8,477,7935
3,477,6006
4,478,3445
10,478,3171
8,478,1381
2,479,3713
2,479,6425
2,479,2998
2,479,3515
10,479,7235
2,479,7753
2,479,5612
2,480,7827
2,480,2528
3,480,6833
11,480,7449
11,482,7210
4,482,7734
1,482,6963
1,482,6487
2,483,3747
2,484,1005
11,485,7782
2,485,4186
2,485,2386
4,485,7513
4,486,4826
2,486,6647
4,486,4844
6,486,5041
3,487,5663
2,487,4268
2,487,7648
10,487,1713
1,487,3598
8,487,2122
8,487,4658
2,488,281
2,488,1232
2,488,4972
10,488,3672
8,488,6542
6,488,3645
3,488,580
3,489,2375
2,489,138
4,489,2733
10,489,7608
1,489,546
8,489,719
2,490,2690
4,490,2898
2,490,988
10,490,2159
8,490,7856
2,491,2957
2,491,2276
4,492,3008
8,492,3328
8,492,6873
2,493,6003
10,493,2042
1,493,6047
8,493,2167
3,493,3254
8,494,1273
2,495,7481
10,495,5744
1,495,1736
8,495,6337
2,497,1076
2,497,1093
2,498,6952
4,498,4381
2,498,4046
2,498,7779
10,498,3679
3,498,6341
5,499,5099
10,499,4622
11,499,5634
3,500,4306
2,500,3683
2,500,108
4,500,1407
4,500,128
10,500,7926
1,500,7925
8,500,7919
8,500,7920
2,501,6245
10,501,1621
6,501,7704
11,501,2073
2,502,7552
2,502,4854
2,502,3340
6,502,499
3,502,6823
2,503,327
1,503,7954
4,504,1949
4,504,5889
4,504,1886
2,505,4680
8,505,4681
6,505,1632
3,505,6768
3,506,3931
2,506,7
4,506,64
4,506,463
2,506,215
10,506,5370
8,506,7511
8,506,7624
6,506,5022
6,507,2222
2,507,7432
10,507,1868
1,507,7361
8,507,7165
4,508,6603
2,508,7407
2,509,1962
8,509,1097
6,509,4487
4,510,5340
10,510,3746
8,510,3745
4,511,1668
4,511,4086
4,511,6566
6,511,4899
3,511,2856
2,512,3853
2,512,3581
4,512,3877
1,512,1105
8,512,7718
4,513,4888
2,514,5461
2,514,4913
10,514,5507
3,514,5867
11,514,6162
3,515,538
2,515,77
4,515,5026
4,515,2684
10,515,467
8,515,3945
6,515,906
6,518,4062
8,518,3775
3,519,5887
2,519,2882
2,520,1877
2,520,6607
3,520,4573
6,521,914
2,521,4479
2,521,2536
10,521,4405
8,521,2799
2,522,6100
2,522,5405
11,523,2467
2,523,1760
4,523,1592
4,523,7868
10,523,932
6,523,900
2,525,6781
3,525,5090
2,526,4081
2,527,693
4,527,2338
10,527,677
8,528,2723
2,528,6285
2,528,5475
4,528,2341
10,528,3625
1,528,5166
11,529,3754
2,529,6222
4,529,7701
4,529,7160
10,529,6134
1,529,3508
2,530,1575
4,530,3322
3,531,4944
4,531,2959
2,531,7762
2,531,2962
8,531,7893
3,532,5952
4,532,2817
10,532,6503
6,532,6321
3,534,1057
4,534,818
2,534,6984
2,534,364
10,534,3271
1,534,5929
6,534,2194
2,535,2756
10,535,5296
2,536,5112
10,536,6744
1,536,7181
8,536,5646
2,537,3589
4,537,5543
8,538,7833
4,538,841
4,538,332
1,538,5291
4,539,2342
4,539,5445
10,539,6069
1,539,4158
2,540,5550
2,540,1092
10,540,7732
1,540,7433
6,540,1213
2,542,182
4,542,333
4,542,6844
2,543,335
2,543,7980
4,543,2951
2,543,4482
10,543,6005
1,543,3996
8,543,1169
8,543,4020
8,543,4237
2,544,756
2,544,3023
4,544,6177
2,545,1507
8,545,3886
8,545,5647
4,546,1062
2,546,1099
2,546,5900
4,546,7518
10,546,5863
8,546,1473
3,546,6057
11,547,6374
2,547,5576
2,547,1562
2,547,93
10,547,7092
3,547,5586
11,547,3400
6,548,4735
2,548,3782
4,548,34
2,548,6971
10,548,2602
1,548,2603
1,548,2764
8,548,2485
2,549,1587
4,549,1907
2,549,8007
4,549,738
1,549,1185
2,550,3225
8,550,4230
3,550,7939
2,551,7468
2,551,4219
2,551,5953
10,551,1177
8,551,4538
8,551,1215
2,552,2059
2,553,4370
2,553,3490
10,553,6197
1,553,6196
8,553,3489
3,553,1565
10,555,1444
4,556,6519
2,557,2832
4,557,3697
8,557,3129
4,559,1936
10,559,4761
2,559,1667
2,560,6025
2,560,3987
8,560,5636
11,561,2103
4,561,5594
2,561,825
6,561,1120
6,561,7863
3,561,5920
2,562,1981
4,562,4214
2,562,6965
11,562,1474
2,564,5715
6,564,3415
3,564,4869
11,565,5709
2,565,3195
2,565,3783
1,565,3300
6,565,2926
3,565,6220
2,566,421
2,566,305
2,566,269
2,566,3083
1,566,1238
8,566,2927
8,566,3072
8,566,697
6,567,4469
11,568,4382
4,568,68
2,568,6370
4,568,2616
4,568,1124
6,568,531
11,569,5469
4,569,7772
2,569,1541
3,569,3824
8,570,2643
2,570,409
4,570,4073
2,570,663
10,570,6368
1,570,2191
8,570,2179
8,572,6493
2,572,1587
4,572,6158
2,572,2335
10,572,8022
1,572,1144
2,573,4514
4,573,7405
10,573,6099
8,573,1446
8,573,4533
10,574,6199
11,574,7917
3,575,4386
4,575,5016
2,575,4513
2,575,4212
10,575,2596
1,575,5182
8,575,3866
3,576,4255
4,576,2114
8,576,3628
6,576,502
2,577,4139
2,577,482
2,577,704
1,577,5591
8,577,2823
4,578,2482
2,579,6255
2,579,3889
4,579,6317
10,579,7914
8,579,3074
8,579,4693
4,580,5172
4,580,7921
4,580,6188
4,581,3103
4,581,7570
1,581,5541
10,582,4941
6,583,6937
2,583,5118
2,583,6289
2,583,226
10,583,7574
1,583,3873
8,583,5231
8,583,7429
2,584,7173
10,584,4512
1,584,5178
8,584,922
3,584,1617
2,585,7756
4,585,6831
2,585,3827
1,585,2025
6,585,4561
11,586,3682
2,586,1326
10,586,3312
8,586,5314
8,586,5521
3,586,7850
2,587,3560
4,587,3486
10,587,3304
8,587,4012
4,589,6694
10,589,3317
8,589,4684
3,589,6117
2,590,2080
4,590,4656
2,590,264
1,590,3773
6,590,1609
2,591,5816
2,591,5719
6,592,7193
2,592,7727
4,592,1132
6,592,5894
6,593,898
2,593,2062
2,593,6529
10,593,5347
1,593,7388
1,593,7987
8,593,5516
2,594,2845
2,594,7265
10,594,4089
3,594,5746
3,595,5856
2,595,3585
2,595,6501
1,595,4030
1,595,2949
8,595,5122
6,595,916
2,596,5733
2,596,2798
8,596,6687
3,596,7948
2,597,4838
3,597,4806
2,598,3799
2,598,3510
10,598,932
6,598,900
11,598,2467
11,599,1474
2,599,2394
8,599,4000
6,599,6611
4,601,1155
4,601,1803
2,601,2093
10,601,2380
10,601,7230
3,601,3269
4,602,2156
2,602,731
2,602,732
10,602,5574
8,602,2224
8,602,4076
2,603,4704
1,603,7162
2,604,2943
8,604,4860
3,604,3512
4,606,452
4,606,6440
6,607,1234
2,607,2740
10,607,1835
1,607,6800
1,607,1080
8,607,1060
11,608,2205
1,608,2265
3,608,5679
4,609,4566
10,609,4380
3,609,2738
2,610,2987
2,611,2982
2,611,4369
8,611,4279
4,612,2342
1,612,5171
8,612,4698
3,612,4121
2,613,124
4,613,6280
1,613,1989
8,613,7224
2,615,1795
11,616,5488
4,616,7204
2,616,7407
1,616,5261
3,616,7171
11,617,3579
2,617,3168
10,617,5367
6,617,4868
3,617,4880
11,617,1881
2,618,7493
2,618,6443
2,618,4683
10,618,7031
6,618,3992
8,619,571
2,619,515
2,619,7359
10,619,6082
8,619,4144
2,620,1071
4,620,6604
2,620,5247
2,620,4737
10,620,6834
2,620,4724
3,621,5811
2,621,1785
2,621,8017
6,621,1867
10,622,7521
2,623,2936
4,623,5424
4,623,7887
6,623,4945
2,624,1209
2,624,4935
2,624,5478
10,624,6147
8,624,6018
3,624,5042
5,624,6236
2,626,423
4,626,789
2,626,477
10,626,2317
2,627,2426
2,627,3146
2,627,2411
8,627,4105
6,627,5004
11,628,5552
2,628,2045
2,628,6318
4,628,5428
4,628,7053
8,628,5717
6,628,1768
3,628,2566
11,629,4986
4,629,1427
1,629,7094
8,629,4993
6,629,893
4,630,5253
8,630,5637
3,631,6757
2,631,3944
2,631,316
4,631,4987
8,631,2948
11,632,2340
1,632,5769
8,632,5703
3,632,6409
11,633,4602
2,633,1837
4,633,2997
1,633,604
2,635,1147
2,635,1218
10,635,5367
3,635,4880
11,635,1881
2,636,2929
2,636,4109
2,636,4638
1,636,3789
2,637,250
3,637,1553
8,638,4465
2,638,176
2,638,3062
2,638,3539
10,638,827
1,638,5730
8,638,17
8,638,2611
8,638,3130
2,639,1087
4,639,7180
10,639,6014
6,639,7508
3,639,619
2,640,4025
2,640,181
1,640,2612
8,640,6233
4,641,6328
2,641,7009
6,641,5995
3,643,884
2,643,7903
2,643,5407
4,643,5914
2,643,433
10,643,599
1,643,2098
1,643,3883
8,643,7813
6,643,531
2,644,4198
2,644,1733
2,644,7653
4,644,1764
2,644,2673
2,645,4295
2,645,1487
4,645,7520
10,645,7839
4,645,4968
2,646,3095
8,646,3784
4,647,1100
6,647,5466
3,648,1611
4,648,374
4,648,5582
10,648,1953
8,648,4551
2,650,6622
4,650,1027
2,650,4325
10,650,2457
8,650,6760
4,650,4446
4,650,5841
2,651,2412
2,651,3136
2,651,4295
10,651,7839
8,651,1473
3,652,3870
11,652,4227
3,653,1412
2,653,710
4,653,8023
2,653,796
2,653,7576
8,653,7535
2,654,6755
2,654,6777
10,654,2097
2,655,161
2,655,762
2,655,263
2,655,99
3,655,1170
2,656,273
4,656,2590
3,656,2486
8,657,4244
4,657,190
2,657,4791
2,657,6157
10,657,2064
2,658,3649
4,659,2422
2,659,490
10,659,4441
2,660,2282
4,660,324
2,660,6527
1,660,4990
1,660,5161
3,661,1754
4,661,4362
2,662,5500
4,662,7990
9,663,1628
9,663,6286
10,663,6565
8,663,7916
3,663,4674
9,663,1303
2,665,2305
2,665,7066
8,665,5476
2,667,2235
3,669,2442
2,669,444
10,669,3677
8,669,528
6,669,4765
4,670,5542
2,670,804
1,670,7118
2,671,2757
4,671,2770
2,671,4473
1,671,2118
8,671,6358
6,671,4415
2,673,801
2,673,2594
10,673,3717
10,673,5274
1,673,4021
11,674,2340
4,674,5109
2,674,5667
10,674,7711
8,674,5703
3,674,4121
2,675,4239
3,675,6241
2,676,2067
10,676,6234
5,677,1759
4,677,4933
4,677,759
4,677,205
10,677,466
3,677,882
4,679,72
2,679,7001
4,679,6353
2,679,29
10,679,318
8,679,1923
6,681,1839
2,682,4204
4,682,3238
2,684,7604
3,684,3495
8,685,5627
2,686,6421
10,686,5450
1,686,5722
8,686,4423
3,687,7338
4,687,5399
2,687,1483
4,687,3963
6,687,1638
2,689,4721
10,689,2517
6,689,4877
3,689,6120
4,691,1338
4,691,1438
2,691,3081
2,691,4716
4,691,5119
11,693,5960
6,693,5772
3,693,4296
3,693,7229
6,694,612
2,694,52
2,694,31
2,694,747
10,694,437
8,694,4595
8,694,6788
11,696,952
2,696,5901
4,696,5006
3,696,7521
10,697,1082
2,698,1986
2,698,4264
10,698,7130
6,698,7168
3,698,7902
11,699,5530
4,699,410
2,699,5484
4,699,4552
10,699,1595
10,700,6509
3,700,7968
1,701,6650
3,702,1066
2,702,3612
2,702,6201
10,702,1189
1,702,7069
8,702,3107
2,703,4221
2,703,4872
10,703,6632
3,703,6734
11,703,5137
2,703,3947
1,704,6078
10,705,7784
3,705,1347
11,706,4779
2,706,7804
2,706,1034
4,706,1944
10,706,7805
3,706,4263
2,707,2862
2,709,4901
2,709,4841
10,709,2631
1,709,4273
8,709,1923
4,710,3200
10,710,160
1,710,1115
8,710,4076
2,711,867
2,711,717
2,711,832
10,711,1221
1,711,2925
8,711,3259
3,711,891
6,712,1173
2,713,520
2,713,192
4,713,846
2,713,5326
10,713,6695
8,713,1268
8,713,6857
6,713,2151
3,713,890
3,714,5746
2,716,1904
6,716,4333
2,717,7590
2,717,4042
2,717,4535
1,717,7747
8,717,2601
6,717,6490
3,717,4299
3,719,2964
2,719,2718
2,719,5440
4,719,7562
6,719,5935
11,720,5106
2,720,184
2,720,244
4,720,836
8,720,6641
3,720,5788
2,721,1733
2,721,2673
2,721,2763
4,721,3878
2,721,4687
4,721,4961
3,722,4970
4,722,6138
6,722,4775
6,723,567
10,723,445
8,723,4631
10,724,7883
1,724,4882
11,725,3967
2,725,174
4,725,3180
2,725,931
10,725,7442
1,725,6261
8,725,6410
6,725,531
3,725,534
2,726,5758
2,726,5150
4,726,3000
3,726,1725
10,727,7387
8,727,6597
2,728,2842
11,728,5073
11,729,2033
2,730,982
4,731,357
10,731,5459
1,731,4356
8,731,2347
3,731,5938
5,731,3152
8,732,5739
4,732,5638
2,732,2677
4,732,2681
2,732,7389
10,732,1519
1,732,1791
8,732,4905
3,734,955
2,734,6093
4,734,5079
2,734,7699
10,734,2107
4,736,4495
4,736,1072
2,736,7406
2,736,2371
10,736,3388
1,736,3552
6,736,4425
8,738,961
2,738,185
4,738,402
1,738,7216
1,738,7347
8,738,2001
6,740,4973
2,740,3560
4,740,4654
4,740,5563
1,740,7721
2,742,4
4,742,167
2,742,20
2,742,162
10,742,293
10,742,294
6,742,508
3,742,6268
5,742,4471
2,743,1032
6,743,2848
10,745,7131
8,745,3008
2,746,4960
4,746,6055
10,746,6668
8,746,1570
11,746,6419
11,747,6615
4,747,1327
8,747,2298
2,748,1223
2,748,1885
10,748,6077
8,748,559
3,748,5474
11,749,5217
10,749,5879
8,749,6962
2,750,2057
4,750,247
2,750,7331
10,750,5186
8,750,674
3,750,700
4,751,4016
4,751,4098
2,752,28
2,752,92
4,752,2398
8,752,4116
6,754,4459
2,754,3158
2,754,7657
4,754,3607
4,754,7751
10,754,5052
1,754,6832
8,754,2020
8,754,6776
2,755,3426
2,755,1256
2,756,4009
2,756,6729
11,757,655
2,757,217
10,757,4952
8,757,4991
6,757,1
3,757,3302
5,758,3821
2,758,1290
4,758,1554
10,758,6485
8,758,1742
3,758,6399
2,759,4938
2,759,4601
6,759,7950
2,760,44
8,760,586
6,760,898
3,760,7995
11,760,5789
11,762,4633
2,762,3629
2,762,7027
2,762,7646
1,762,7801
8,762,4906
6,762,4137
8,763,3981
6,763,2456
11,764,5848
4,764,3396
4,764,4163
2,764,4342
10,764,6407
1,764,7927
8,764,1525
3,764,7501
11,765,8018
2,765,3572
2,765,3273
4,765,2732
10,765,3338
6,765,4619
3,765,3686
2,766,6167
2,766,3529
2,767,5650
2,767,7680
4,767,4628
4,767,4126
1,767,2253
3,767,6469
11,767,3765
4,768,2124
4,768,6442
10,768,638
2,771,4710
2,771,6038
11,772,2250
2,772,76
4,772,3347
2,772,152
8,772,6763
8,772,6782
6,772,906
3,772,878
4,774,2541
2,774,6335
10,774,3058
8,775,6928
1,775,6432
1,775,7630
2,776,1024
2,776,244
2,776,263
3,776,6466
2,778,1716
2,778,1755
2,778,2336
10,778,5148
3,778,7553
11,778,5149
2,779,5155
4,779,5553
2,780,3272
2,780,3603
4,781,2183
2,781,808
3,781,1573
10,783,2365
3,783,6630
4,784,2500
4,784,5656
4,784,3802
1,784,1969
1,784,3788
1,784,4328
4,785,3362
4,786,6070
2,786,415
8,786,7957
6,786,630
4,787,5212
2,789,4963
4,789,1289
10,789,7839
8,789,1473
3,789,1650
11,789,4959
4,790,6774
8,791,6810
2,791,2594
3,793,5818
8,793,5819
8,793,7532
6,793,6130
4,794,1400
10,794,6581
1,794,5421
4,795,1724
2,795,7191
2,795,3330
10,795,3896
1,795,3897
1,795,3898
2,798,1172
10,798,6563
3,798,5069
3,798,6006
2,799,1341
2,801,7346
11,804,6042
4,804,46
2,804,2256
2,804,6927
10,804,2481
1,804,1916
6,804,1145
3,804,656
2,805,3884
2,805,2305
8,805,4632
2,806,5899
6,806,6156
2,807,1850
4,807,6767
2,807,6756
8,807,4664
8,807,4665
10,808,5309
5,809,5334
2,809,707
4,809,864
10,809,5389
1,809,5413
8,809,3472
3,809,607
4,812,3215
2,812,1051
2,812,2581
3,812,3112
2,817,3250
3,817,4122
11,817,6027
1,819,4107
5,821,4161
11,821,3398
4,822,5988
4,822,6068
2,822,1649
8,822,1540
2,823,1143
2,823,1440
10,823,3660
3,823,1948
6,824,7558
4,824,3243
4,824,7421
8,824,4655
8,825,3932
4,825,6070
2,825,3277
1,825,6839
4,826,1405
2,829,7001
4,829,858
2,829,857
2,829,119
1,829,5497
8,829,2431
8,832,2908
4,834,4150
4,834,5208
2,834,5001
2,834,7336
3,836,7262
2,836,311
1,836,6113
11,839,2382
4,840,4546
11,843,2777
11,844,7131
4,844,1696
4,844,7362
10,844,922
6,844,5312
8,848,7904
2,848,480
2,848,7679
2,849,6004
10,849,1210
3,850,7703
8,851,4744
8,851,7448
2,852,6059
2,852,7745
10,854,3117
2,855,5593
2,856,1778
2,856,5603
4,859,2657
2,859,3345
2,860,3326
8,860,1769
4,861,4352
2,861,6392
10,861,7115
8,861,7117
3,861,6531
1,863,6819
2,864,734
2,864,5361
4,864,4371
2,864,2332
6,864,4591
3,865,5658
2,865,479
4,865,6572
2,865,2533
4,865,2831
10,865,3374
8,865,6461
2,868,4829
10,869,4738
6,872,4401
2,872,985
2,872,1029
2,872,3797
2,872,4424
1,872,3711
1,872,6190
2,873,4111
1,873,497
2,874,1014
4,874,4347
2,875,7769
10,877,7531
3,878,3383
5,879,3018
2,879,6710
2,879,278
10,879,2506
11,879,7674
4,882,974
3,886,5718
8,886,5314
8,886,5521
11,891,3903
4,891,271
2,891,1290
4,891,6511
2,891,6850
8,891,5683
8,891,6520
3,891,1917
2,892,733
6,892,5388
4,893,3344
10,893,1870
4,896,2630
2,896,3342
2,896,5605
2,897,6680
2,897,7201
10,897,2688
3,897,5365
2,898,1175
3,899,2768
4,899,4937
2,901,129
2,901,7021
10,901,2113
8,901,5765
8,901,7383
4,902,1871
1,905,5623
2,906,2680
2,906,5875
2,906,6204
2,906,6224
2,908,4571
2,908,7811
2,908,2260
11,909,3527
10,910,5722
1,910,7469
2,911,6482
2,911,84
4,911,839
4,911,736
10,911,4830
2,913,4624
11,914,4773
4,914,1708
10,914,6092
1,914,2881
6,915,927
2,915,1921
2,915,703
4,915,1395
4,915,1206
10,915,976
8,915,2003
4,916,7842
4,919,7742
2,919,5408
2,919,4813
11,919,3176
2,921,7613
2,921,309
4,921,2326
4,921,3337
3,924,4433
8,924,2921
6,924,630
6,925,654
1,926,553
2,928,5808
2,928,5694
2,928,7189
1,928,7900
1,928,5994
2,930,2615
11,930,6911
10,933,4033
2,934,4708
3,935,4564
2,935,1186
2,935,6991
4,935,2779
10,935,5833
1,935,7651
8,935,2345
5,936,6085
4,936,3399
6,936,3665
3,936,5040
11,936,1383
2,937,3767
2,937,6836
2,938,283
1,939,3573
10,942,7958
3,942,3221
2,943,2759
10,943,8008
2,945,4643
8,946,6128
2,946,1732
4,946,4659
2,946,2773
2,946,1056
10,946,3207
1,946,1776
1,946,5975
1,946,7940
8,946,1465
5,948,996
4,949,5857
3,950,6712
2,950,185
4,950,748
2,950,4601
4,950,823
1,950,6279
2,951,8007
2,951,341
10,951,3141
8,951,4848
8,951,5068
2,952,5356
4,954,5674
4,955,4908
2,955,3772
2,955,1787
6,955,2805
2,955,5836
1,956,2094
3,957,5303
10,957,7589
2,958,1263
3,972,1830
4,972,5406
2,973,4052
2,973,2141
8,973,6776
3,973,6058
9,984,3190
3,988,6674
2,988,7304
2,988,6749
2,988,6170
8,988,7934
2,991,3588
2,991,5614
2,991,6266
3,999,1615
2,999,158
1,999,5696
1,999,6492
8,999,3281
6,999,6864
4,1001,2870
10,1001,6376
2,1003,3725
4,1004,2010
10,1004,652
8,1004,3930
6,1004,7264
2,1005,7552
4,1005,835
2,1005,791
2,1005,1042
8,1005,3619
8,1005,7720
6,1005,569
11,1006,2813
4,1006,2559
2,1006,4091
6,1006,7352
3,1006,7561
3,1007,3216
6,1007,5076
6,1008,4303
4,1009,6329
2,1009,1023
1,1009,5947
1,1009,7709
4,1010,122
4,1010,6471
2,1010,724
4,1011,113
2,1011,2293
8,1011,6269
8,1012,3293
4,1012,7554
10,1012,5893
8,1012,3290
11,1013,5188
3,1014,7327
2,1014,3156
4,1014,4942
4,1014,2077
10,1015,7276
2,1016,6298
2,1016,3687
2,1020,7028
2,1023,5203
2,1023,5667
4,1023,2430
10,1023,5677
8,1023,1315
3,1023,6414
5,1023,5686
2,1023,6222
3,1024,2818
2,1024,1786
2,1024,2349
2,1026,1807
4,1026,4133
10,1026,7754
1,1026,1009
6,1027,4415
2,1028,2346
10,1028,1083
2,1029,6588
2,1031,3402
2,1031,963
3,1032,3551
2,1032,394
10,1032,3187
8,1032,1039
8,1032,2520
6,1032,4735
4,1035,2807
2,1035,3119
4,1036,4582
4,1036,2251
